rank,name,anime,favorites,url
1,"Lamperouge, Lelouch(ルルーシュ・ランペルージ)",Code Geass: Hangyaku no LelouchCode Geass: Hangyaku no Lelouch Picture DramaCode Geass: Hangyaku no Lelouch Recaps,173552,https://myanimelist.net/character/417/Lelouch_Lamperouge
2,"Monkey D., Luffy(モンキー・D・ルフィ)",One PieceOne Piece Movie 01One Piece Movie 02: Nejimaki-jima no Daibouken,143840,https://myanimelist.net/character/40/Luffy_Monkey_D
3,Levi(リヴァイ),Shingeki no Kyojin: Kuinaki SentakuShingeki no Kyojin Season 3Shingeki no Kyojin Season 3 Part 2,143364,https://myanimelist.net/character/45627/Levi
4,"Lawliet, L(エル ローライト)",Death NoteDeath Note: Rewrite,128375,https://myanimelist.net/character/71/L_Lawliet
5,"Roronoa, Zoro(ロロノア・ゾロ)",One PieceOne Piece Movie 01One Piece Movie 02: Nejimaki-jima no Daibouken,113243,https://myanimelist.net/character/62/Zoro_Roronoa
6,"Zoldyck, Killua(キルア・ゾルディック)",Hunter x HunterHunter x Hunter: Original Video AnimationHunter x Hunter: Greed Island,98816,https://myanimelist.net/character/27/Killua_Zoldyck
7,"Yagami, Light(夜神 月)",Death NoteDeath Note: Rewrite,97794,https://myanimelist.net/character/80/Light_Yagami
8,"Okabe, Rintarou(岡部 倫太郎)",Steins;GateSteins;Gate: Oukoubakko no PoriomaniaSteins;Gate Movie: Fuka Ryouiki no Déjà vu,96918,https://myanimelist.net/character/35252/Rintarou_Okabe
9,"Elric, Edward(エドワード・エルリック)",Fullmetal AlchemistFullmetal Alchemist: The Conqueror of ShamballaFullmetal Alchemist: Reflections,88884,https://myanimelist.net/character/11/Edward_Elric
10,"Uzumaki, Naruto(うずまき ナルト)",NarutoNaruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,85580,https://myanimelist.net/character/17/Naruto_Uzumaki
11,Guts(ガッツ),Kenpuu Denki BerserkBerserk: Ougon Jidai-hen I - Haou no TamagoBerserk: Ougon Jidai-hen II - Doldrey Kouryaku,84229,https://myanimelist.net/character/422/Guts
12,"Sakata, Gintoki(坂田 銀時)",GintamaGintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga ChoudoyoiGintama: Shiroyasha Koutan,74974,https://myanimelist.net/character/672/Gintoki_Sakata
13,"Yeager, Eren(エレン・イェーガー)",Shingeki no KyojinShingeki no Kyojin OVAShingeki no Kyojin: Ano Hi Kara,72326,https://myanimelist.net/character/40882/Eren_Yeager
14,"Makise, Kurisu(牧瀬 紅莉栖)",Steins;GateSteins;Gate: Oukoubakko no PoriomaniaSteins;Gate Movie: Fuka Ryouiki no Déjà vu,66793,https://myanimelist.net/character/34470/Kurisu_Makise
15,"Uchiha, Itachi(うちは イタチ)",Naruto: Shippuuden - Sunny Side BattleNarutoNaruto: Shippuuden,66357,https://myanimelist.net/character/14/Itachi_Uchiha
16,"Gojou, Satoru(五条 悟)",Jujutsu Kaisen Official PVsJujutsu KaisenJujutsu Kaisen 0 Movie,62202,https://myanimelist.net/character/164471/Satoru_Gojou
17,"Ackerman, Mikasa(ミカサ・アッカーマン)",Shingeki no KyojinShingeki no Kyojin: Ano Hi KaraShingeki no Kyojin Picture Drama,55707,https://myanimelist.net/character/40881/Mikasa_Ackerman
18,"Kaneki, Ken(金木 研)",Tokyo GhoulTokyo Ghoul √ATokyo Ghoul:re,52944,https://myanimelist.net/character/87275/Ken_Kaneki
19,"Hikigaya, Hachiman(比企谷 八幡)",Yahari Ore no Seishun Love Comedy wa Machigatteiru.Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVAYahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,52267,https://myanimelist.net/character/67065/Hachiman_Hikigaya
20,"Hatake, Kakashi(はたけ カカシ)",NarutoNaruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!Naruto: Akaki Yotsuba no Clover wo Sagase,48220,https://myanimelist.net/character/85/Kakashi_Hatake
21,Saitama(サイタマ),One Punch ManOne Punch Man: Road to HeroOne Punch Man Specials,47951,https://myanimelist.net/character/73935/Saitama
22,"Spiegel, Spike(スパイク・スピーゲル)",Cowboy BebopCowboy Bebop: Tengoku no TobiraCowboy Bebop: Yose Atsume Blues,47915,https://myanimelist.net/character/1/Spike_Spiegel
23,Rem(レム),Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner MovieRe:Zero kara Hajimeru Isekai Seikatsu - Memory Snow AnnouncementRe:Zero kara Hajimeru Isekai Seikatsu,46118,https://myanimelist.net/character/118763/Rem
24,"Joestar, Joseph(ジョセフ・ジョースター)",JoJo no Kimyou na Bouken: AdventureJoJo no Kimyou na BoukenJoJo no Kimyou na Bouken (TV),42290,https://myanimelist.net/character/6356/Joseph_Joestar
25,Megumin(めぐみん),Kono Subarashii Sekai ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo! 2,41625,https://myanimelist.net/character/117225/Megumin
26,"Senjougahara, Hitagi(戦場ヶ原 ひたぎ)",BakemonogatariBakemonogatari RecapMonogatari Series: Second Season,40773,https://myanimelist.net/character/22037/Hitagi_Senjougahara
27,"Kirigaya, Kazuto(桐ヶ谷 和人)",Sword Art OnlineSword Art Online: Sword Art OfflineSword Art Online: Extra Edition,40367,https://myanimelist.net/character/36765/Kazuto_Kirigaya
28,"Reigen, Arataka(霊幻 新隆)",Mob Psycho 100Mob Psycho 100: Reigen - Shirarezaru Kiseki no ReinouryokushaMob Psycho Mini,39550,https://myanimelist.net/character/109931/Arataka_Reigen
29,Yato(夜ト),NoragamiNoragami OVANoragami Aragoto,39360,https://myanimelist.net/character/84677/Yato
30,"Sakurajima, Mai(桜島 麻衣)",Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo MinaiSeishun Buta Yarou wa Yumemiru Shoujo no Yume wo MinaiSeishun Buta Yarou wa Odekake Sister no Yume wo Minai,39053,https://myanimelist.net/character/118739/Mai_Sakurajima
31,"Mustang, Roy(ロイ・マスタング)",Fullmetal Alchemist: Brotherhood SpecialsFullmetal Alchemist: The Sacred Star of Milos SpecialsFullmetal Alchemist,37937,https://myanimelist.net/character/68/Roy_Mustang
32,"Evergarden, Violet(ヴァイオレット・エヴァーガーデン)","Violet EvergardenViolet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no DarouViolet Evergarden Movie",37388,https://myanimelist.net/character/141354/Violet_Evergarden
33,Zero Two(ゼロツー),Darling in the FranXX,37259,https://myanimelist.net/character/155679/Zero_Two
34,"Ayanokouji, Kiyotaka(綾小路 清隆)",Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e PVYoukoso Jitsuryoku Shijou Shugi no Kyoushitsu eYoukoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,36296,https://myanimelist.net/character/128909/Kiyotaka_Ayanokouji
35,"Dazai, Osamu(太宰 治)",Bungou Stray DogsBungou Stray Dogs 2nd SeasonBungou Stray Dogs: Dead Apple,35927,https://myanimelist.net/character/125056/Osamu_Dazai
36,"Kurosaki, Ichigo(黒崎 一護)",BleachBleach: Memories in the RainBleach: The Sealed Sword Frenzy,35329,https://myanimelist.net/character/5/Ichigo_Kurosaki
37,"Morow, Hisoka(ヒソカ・モロウ)",Hunter x HunterHunter x Hunter: Original Video AnimationHunter x Hunter: Greed Island,35316,https://myanimelist.net/character/31/Hisoka_Morow
38,Kamina(カミナ),Tengen Toppa Gurren LagannTengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,33744,https://myanimelist.net/character/2075/Kamina
39,"Oshino, Shinobu(忍野 忍)",Kizumonogatari I: Tekketsu-henNisemonogatariMonogatari Series: Second Season,32927,https://myanimelist.net/character/23602/Shinobu_Oshino
40,"Onizuka, Eikichi(鬼塚 英吉)",Great Teacher OnizukaShonan Junai Gumi!Great Teacher Onizuka Recaps,32675,https://myanimelist.net/character/434/Eikichi_Onizuka
41,Saber(セイバー),Fate/stay nightFate/stay night Movie: Unlimited Blade WorksFate/stay night TV Reproduction,32496,https://myanimelist.net/character/497/Saber
42,Sanji(サンジ),One PieceOne Piece Movie 02: Nejimaki-jima no DaiboukenOne Piece Movie 03: Chinjuu-jima no Chopper Oukoku,32129,https://myanimelist.net/character/305/Sanji
43,"Aisaka, Taiga(逢坂 大河)",Toradora!Toradora!: SOS! Kuishinbou BanbanzaiToradora!: Bentou no Gokui,31750,https://myanimelist.net/character/12064/Taiga_Aisaka
44,Thorfinn(トルフィン),Vinland SagaVinland Saga Season 2Vinland Saga Season 2: Drowning in the Shadow,31626,https://myanimelist.net/character/10138/Thorfinn
45,"Yuuki, Asuna(結城 明日奈 / アスナ)",Sword Art OnlineSword Art Online: Sword Art OfflineSword Art Online: Extra Edition,29595,https://myanimelist.net/character/36828/Asuna_Yuuki
46,"Araragi, Koyomi(阿良々木 暦)",BakemonogatariBakemonogatari RecapKizumonogatari I: Tekketsu-hen,29574,https://myanimelist.net/character/22036/Koyomi_Araragi
47,"Uchiha, Sasuke(うちは サスケ)",NarutoNaruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,29392,https://myanimelist.net/character/13/Sasuke_Uchiha
48,"Son, Gokuu(孫 悟空)",Dragon BallDragon Ball GTDragon Ball Movie 1: Shen Long no Densetsu,29340,https://myanimelist.net/character/246/Gokuu_Son
49,"Souryuu, Asuka Langley(惣流・アスカ・ラングレー)","Shinseiki EvangelionShinseiki Evangelion Movie: Shi to ShinseiShinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",29104,https://myanimelist.net/character/94/Asuka_Langley_Souryuu
50,"Gasai, Yuno(我妻 由乃)",Mirai NikkiMirai Nikki (TV)Mirai Nikki: Redial,29016,https://myanimelist.net/character/4963/Yuno_Gasai
51,Holo(ホロ),Ookami to KoushinryouOokami to Koushinryou IIOokami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,28763,https://myanimelist.net/character/7373/Holo
52,Alucard(アーカード),HellsingHellsing UltimateHellsing: Digest for Freaks,28704,https://myanimelist.net/character/601/Alucard
53,Askeladd(アシェラッド),Vinland SagaVinland Saga Season 2,28453,https://myanimelist.net/character/13020/Askeladd
54,"Smith, Erwin(エルヴィン・スミス)",Shingeki no Kyojin: Kuinaki SentakuShingeki no KyojinShingeki no Kyojin OVA,27697,https://myanimelist.net/character/46496/Erwin_Smith
55,C.C.(シー・ツー),Code Geass: Hangyaku no LelouchCode Geass: Hangyaku no Lelouch RecapsCode Geass: Hangyaku no Lelouch R2,27111,https://myanimelist.net/character/1111/CC
56,"Liebert, Johan(ヨハン・リーベルト)",MonsterMonster Extra: Hottan,26787,https://myanimelist.net/character/719/Johan_Liebert
57,"Kageyama, Shigeo(影山 茂夫)",Mob Psycho 100Mob Psycho 100: Reigen - Shirarezaru Kiseki no ReinouryokushaMob Psycho Mini,26604,https://myanimelist.net/character/109929/Shigeo_Kageyama
58,"Kuujou, Joutarou(空条 承太郎)",JoJo no Kimyou na Bouken: AdventureJoJo no Kimyou na BoukenJoJo no Kimyou na Bouken Part 3: Stardust Crusaders,26495,https://myanimelist.net/character/4003/Joutarou_Kuujou
59,"Shinomiya, Kaguya(四宮 かぐや)",Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai? Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai: Ultra Romantic,26246,https://myanimelist.net/character/136359/Kaguya_Shinomiya
60,"Akemi, Homura(暁美 ほむら)",Mahou Shoujo Madoka★MagicaMahou Shoujo Madoka★Magica Movie 1: Hajimari no MonogatariMahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,25966,https://myanimelist.net/character/38005/Homura_Akemi
61,"Midoriya, Izuku(緑谷 出久)",Boku no Hero AcademiaBoku no Hero Academia 2nd SeasonBoku no Hero Academia: Sukue! Kyuujo Kunren!,25564,https://myanimelist.net/character/117909/Izuku_Midoriya
62,"Todoroki, Shouto(轟 焦凍)",Boku no Hero Academia 2nd SeasonBoku no Hero Academia the Movie 3: World Heroes' MissionBoku no Hero Academia the Movie 3: World Heroes' Mission - Tabidachi,25421,https://myanimelist.net/character/118489/Shouto_Todoroki
63,"Miyazono, Kaori(宮園 かをり)",Shigatsu wa Kimi no UsoShigatsu wa Kimi no Uso: Moments,25130,https://myanimelist.net/character/69411/Kaori_Miyazono
64,Kurapika(クラピカ),Hunter x HunterHunter x Hunter: Original Video AnimationHunter x Hunter Pilot,25114,https://myanimelist.net/character/28/Kurapika
65,"Toosaka, Rin(遠坂 凛)",Fate/stay nightFate/stay night Movie: Unlimited Blade WorksFate/stay night TV Reproduction,24744,https://myanimelist.net/character/498/Rin_Toosaka
66,"Kamado, Tanjirou(竈門 炭治郎)",Kimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-henChuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,24665,https://myanimelist.net/character/146156/Tanjirou_Kamado
67,Frieren(フリーレン),Sousou no FrierenYuushaSousou no Frieren: ●● no Mahou,24234,https://myanimelist.net/character/184947/Frieren
68,Emilia(エミリア),Re:Zero kara Hajimeru Isekai SeikatsuRe:Zero kara Hajimeru Break TimeRe:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,23925,https://myanimelist.net/character/118737/Emilia
69,"Saiki, Kusuo(斉木 楠雄)",Saiki Kusuo no Ψ-nan (ONA)Saiki Kusuo no Ψ-nanSaiki Kusuo no Ψ-nan 2,23785,https://myanimelist.net/character/90291/Kusuo_Saiki
70,"Tempest, Rimuru(リムル＝テンペスト)",Tensei shitara Slime Datta KenTensei shitara Slime Datta Ken OVATensei shitara Slime Datta Ken 2nd Season,23573,https://myanimelist.net/character/131549/Rimuru_Tempest
71,"Kitagawa, Marin(喜多川 海夢)",Sono Bisque Doll wa Koi wo SuruSono Bisque Doll wa Koi wo Suru Season 2,23248,https://myanimelist.net/character/166439/Marin_Kitagawa
72,"Yukinoshita, Yukino(雪ノ下 雪乃)",Yahari Ore no Seishun Love Comedy wa Machigatteiru.Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVAYahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,23183,https://myanimelist.net/character/67067/Yukino_Yukinoshita
73,"Ishigami, Senkuu(石神 千空)",Dr. StoneDr. Stone: Stone WarsSekikashita Kusanagi,23111,https://myanimelist.net/character/148984/Senkuu_Ishigami
74,"Bakugou, Katsuki(爆豪 勝己)",Boku no Hero AcademiaBoku no Hero Academia 2nd SeasonBoku no Hero Academia: Sukue! Kyuujo Kunren!,23083,https://myanimelist.net/character/117911/Katsuki_Bakugou
75,"Oreki, Houtarou(折木 奉太郎)",HyoukaHyouka: Motsubeki Mono wa,22990,https://myanimelist.net/character/55131/Houtarou_Oreki
76,"Orihara, Izaya(折原 臨也)",Durarara!!Durarara!! SpecialsDurarara!!x2 Shou,22990,https://myanimelist.net/character/24596/Izaya_Orihara
77,"Nico, Robin(ニコ・ロビン)",One PieceOne Piece Movie 04: Dead End no BoukenOne Piece Movie 05: Norowareta Seiken,22703,https://myanimelist.net/character/61/Robin_Nico
78,"Tokisaki, Kurumi(時崎 狂三)",Date A Live II: Kurumi Star FestivalDate A Bullet: Dead or BulletDate A Bullet: Nightmare or Queen,22592,https://myanimelist.net/character/70069/Kurumi_Tokisaki
79,"Natsuki, Subaru(ナツキ・スバル)",Re:Zero kara Hajimeru Isekai SeikatsuRe:Zero kara Hajimeru Break TimeRe:Petit kara Hajimeru Isekai Seikatsu,22499,https://myanimelist.net/character/118735/Subaru_Natsuki
80,Revy(レヴィ),Black LagoonBlack Lagoon: The Second BarrageBlack Lagoon: Roberta's Blood Trail,22491,https://myanimelist.net/character/458/Revy
81,"Michaelis, Sebastian(セバスチャン・ミカエリス)",KuroshitsujiKuroshitsuji RecapKuroshitsuji II,22388,https://myanimelist.net/character/10863/Sebastian_Michaelis
82,"Dragneel, Natsu(ナツ・ドラグニル)",Fairy TailFairy Tail OVAFairy Tail Movie 1: Houou no Miko,22373,https://myanimelist.net/character/5187/Natsu_Dragneel
83,"Freecss, Gon(ゴン＝フリークス)",Hunter x HunterHunter x Hunter: Original Video AnimationHunter x Hunter: Greed Island,22303,https://myanimelist.net/character/30/Gon_Freecss
84,Power(パワー),Chainsaw ManChainsaw Man Movie: Reze-hen,21931,https://myanimelist.net/character/170733/Power
85,"Ishigami, Yuu(石上 優)",Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai? Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai: Ultra Romantic,21767,https://myanimelist.net/character/143185/Yuu_Ishigami
86,"Nakano, Miku(中野 三玖)",5-toubun no Hanayome5-toubun no Hanayome ∬5-toubun no Hanayome Movie,21714,https://myanimelist.net/character/160603/Miku_Nakano
87,"Trafalgar, Law(トラファルガー・ロー)",Tokyo One Piece Tower: Tongari Shima no Dai HihouOne Piece: Dai Tettei Kaibou! Gekitou! 5-nin no Shin SedaiOne Piece: Dai Gekisen Tokushuu! Hangeki Doumei vs. Big Mom,21250,https://myanimelist.net/character/13767/Law_Trafalgar
88,"Arlert, Armin(アルミン・アルレルト)",Shingeki no KyojinShingeki no Kyojin: Ano Hi KaraShingeki no Kyojin Picture Drama,20981,https://myanimelist.net/character/46494/Armin_Arlert
89,"Satou, Kazuma(佐藤 和真)",Kono Subarashii Sekai ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo! 2,20842,https://myanimelist.net/character/117221/Kazuma_Satou
90,Vegeta(ベジータ),Dragon Ball ZDragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachiDragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,20803,https://myanimelist.net/character/913/Vegeta
91,"Ayanami, Rei(綾波 レイ)","Shinseiki EvangelionShinseiki Evangelion Movie: Shi to ShinseiShinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",20613,https://myanimelist.net/character/86/Rei_Ayanami
92,"Ikari, Shinji(碇 シンジ)","Shinseiki EvangelionShinseiki Evangelion Movie: Shi to ShinseiShinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",20227,https://myanimelist.net/character/89/Shinji_Ikari
93,"Zoë, Hange(ハンジ・ゾエ)",Shingeki no Kyojin OVAShingeki no KyojinShingeki no Kyojin Picture Drama,20099,https://myanimelist.net/character/71121/Hange_Zoë
94,Koro-sensei(殺せんせー),Ansatsu Kyoushitsu: Jump Festa 2013 SpecialAnsatsu KyoushitsuAnsatsu Kyoushitsu: Deai no Jikan,19947,https://myanimelist.net/character/65643/Koro-sensei
95,Denji(デンジ),Chainsaw ManChainsaw Man Movie: Reze-hen,19662,https://myanimelist.net/character/170732/Denji
96,"Gremory, Rias(リアス・グレモリー)",High School DxDHigh School DxD OVAHigh School DxD Specials,19622,https://myanimelist.net/character/50389/Rias_Gremory
97,"Takanashi, Rikka(小鳥遊 六花)",Chuunibyou demo Koi ga Shitai!Chuunibyou demo Koi ga Shitai! LiteChuunibyou demo Koi ga Shitai! Depth of Field: Ai to Nikushimi Gekijou,19314,https://myanimelist.net/character/65865/Rikka_Takanashi
98,"Hinata, Shouyou(日向 翔陽)",Haikyuu!!Haikyuu!! Second SeasonHaikyuu!! Movie 1: Owari to Hajimari,19229,https://myanimelist.net/character/64769/Shouyou_Hinata
99,"Scarlet, Erza(エルザ・スカーレット)",Fairy TailFairy Tail OVAFairy Tail Movie 1: Houou no Miko,19178,https://myanimelist.net/character/5189/Erza_Scarlet
100,"Sung, Jin-Woo(성 진우)",EchoOre dake Level Up na KenOre dake Level Up na Ken: How to Get Stronger,19165,https://myanimelist.net/character/174185/Jin-Woo_Sung
101,"Miyamoto, Musashi(宮本 武蔵)",,19090,https://myanimelist.net/character/6194/Musashi_Miyamoto
102,"Usui, Takumi(碓氷 拓海)",Kaichou wa Maid-sama!Kaichou wa Maid-sama!: Omake da yo!Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,18956,https://myanimelist.net/character/14523/Takumi_Usui
103,"Nara, Shikamaru(奈良 シカマル)",Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!The Last: Naruto the MovieNaruto,18154,https://myanimelist.net/character/2007/Shikamaru_Nara
104,"Zeppeli, Gyro(ジャイロ・ツェペリ)",JoJo no Kimyou na Bouken Part 7: Steel Ball Run,18054,https://myanimelist.net/character/11772/Gyro_Zeppeli
105,"Katsuragi, Misato(葛城 ミサト)","Shinseiki EvangelionShinseiki Evangelion Movie: Shi to ShinseiShinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",17853,https://myanimelist.net/character/1259/Misato_Katsuragi
106,Meruem(メルエム),Hunter x Hunter (2011),17626,https://myanimelist.net/character/23277/Meruem
107,"Misaka, Mikoto(御坂 美琴)",Toaru Majutsu no Index-tanToaru Kagaku no RailgunToaru Kagaku no Railgun: Motto Marutto Railgun,17536,https://myanimelist.net/character/13701/Mikoto_Misaka
108,Vash the Stampede(ヴァッシュ・ザ・スタンピード),TrigunTrigun: Badlands RumbleTrigun Stampede,17317,https://myanimelist.net/character/162/Vash_the_Stampede
109,"Yukihira, Souma(幸平 創真)",Shokugeki no SoumaShokugeki no Souma: Ni no SaraShokugeki no Souma: Ni no Sara OVA,16948,https://myanimelist.net/character/75216/Souma_Yukihira
110,"Emiya, Kiritsugu(衛宮 切嗣)",Fate/ZeroFate/Zero 2nd SeasonFate/Zero Remix,16916,https://myanimelist.net/character/10010/Kiritsugu_Emiya
111,"Itadori, Yuuji(虎杖 悠仁)",Jujutsu KaisenJujutsu Kaisen 2nd SeasonJujutsu Kaisen 2nd Season Recaps,16776,https://myanimelist.net/character/163847/Yuuji_Itadori
112,Makima(マキマ),Chainsaw ManChainsaw Man Movie: Reze-hen,16730,https://myanimelist.net/character/170734/Makima
113,"Matoi, Ryuuko(纏 流子)",Kill la KillKill la Kill Specials,16699,https://myanimelist.net/character/83797/Ryuuko_Matoi
114,Hei(黒（ヘイ）),Darker than Black: Kuro no KeiyakushaDarker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no ShitaDarker than Black: Ryuusei no Gemini,16657,https://myanimelist.net/character/2160/Hei
115,"Agatsuma, Zenitsu(我妻 善逸)",Kimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-henChuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,16530,https://myanimelist.net/character/146158/Zenitsu_Agatsuma
116,"Akabane, Karma(赤羽 業)",Ansatsu KyoushitsuAnsatsu Kyoushitsu 2nd SeasonAnsatsu Kyoushitsu: 365-nichi no Jikan,16518,https://myanimelist.net/character/71933/Karma_Akabane
117,"Tony Tony, Chopper(トニートニー・チョッパー)",One PieceOne Piece Movie 03: Chinjuu-jima no Chopper OukokuOne Piece Movie 04: Dead End no Bouken,16391,https://myanimelist.net/character/309/Chopper_Tony_Tony
118,"Heiwajima, Shizuo(平和島 静雄)",Durarara!!Durarara!! SpecialsDurarara!!x2 Shou,16370,https://myanimelist.net/character/24595/Shizuo_Heiwajima
119,"Shiina, Mashiro(椎名 ましろ)",Sakura-sou no Pet na Kanojo,16362,https://myanimelist.net/character/61371/Mashiro_Shiina
120,Ginko(ギンコ),MushishiMushishi: HihamukageMushishi Zoku Shou,16303,https://myanimelist.net/character/425/Ginko
121,"Miyamura, Izumi(宮村 伊澄)",Hori-san to Miyamura-kunHorimiyaHorimiya: Piece,16218,https://myanimelist.net/character/66173/Izumi_Miyamura
122,"Nishimiya, Shouko(西宮 硝子)",Koe no Katachi,16181,https://myanimelist.net/character/80243/Shouko_Nishimiya
123,Simon(シモン),Tengen Toppa Gurren LagannTengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,16148,https://myanimelist.net/character/2257/Simon
124,"Brando, Dio(ディオ・ブランドー)",JoJo no Kimyou na BoukenJoJo no Kimyou na Bouken: Phantom BloodJoJo no Kimyou na Bouken (TV),16121,https://myanimelist.net/character/4004/Dio_Brando
125,"Fujiwara, Chika(藤原 千花)",Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai? Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai: Ultra Romantic,16057,https://myanimelist.net/character/140810/Chika_Fujiwara
126,Nami(ナミ),One PieceOne Piece Movie 01One Piece Movie 02: Nejimaki-jima no Daibouken,16040,https://myanimelist.net/character/723/Nami
127,"Suzumiya, Haruhi(涼宮 ハルヒ)",Suzumiya Haruhi no YuuutsuSuzumiya Haruhi no Yuuutsu (2009)Suzumiya Haruhi-chan no Yuuutsu,15869,https://myanimelist.net/character/251/Haruhi_Suzumiya
128,Gilgamesh(ギルガメッシュ / アーチャー),Fate/ZeroFate/Zero 2nd SeasonFate/Zero Remix,15781,https://myanimelist.net/character/2514/Gilgamesh
129,Maomao(猫猫),Kusuriya no HitorigotoMaomao no HitorigotoKusuriya no Hitorigoto 2nd Season,15755,https://myanimelist.net/character/155904/Maomao
130,"Gotou, Hitori(後藤 ひとり)",Bocchi the Rock!Bocchi the Rock! MovieBocchi the Rock! 2nd Season,15691,https://myanimelist.net/character/206276/Hitori_Gotou
131,Griffith(グリフィス),Kenpuu Denki BerserkBerserk: Ougon Jidai-hen I - Haou no TamagoBerserk: Ougon Jidai-hen II - Doldrey Kouryaku,15683,https://myanimelist.net/character/424/Griffith
132,"Souma, Kyou(草摩 夾)",Fruits BasketFruits Basket 1st SeasonFruits Basket 2nd Season,15551,https://myanimelist.net/character/209/Kyou_Souma
133,"Izumi, Konata(泉 こなた)",Lucky☆StarLucky☆Star: Original na Visual to AnimationMiyakawa-ke no Kuufuku,15515,https://myanimelist.net/character/2169/Konata_Izumi
134,"Azusagawa, Sakuta(梓川 咲太)",Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo MinaiSeishun Buta Yarou wa Yumemiru Shoujo no Yume wo MinaiSeishun Buta Yarou wa Odekake Sister no Yume wo Minai,15259,https://myanimelist.net/character/118733/Sakuta_Azusagawa
135,"Sukehiro, Yami(ヤミ・スケヒロ)",Black CloverBlack Clover: Jump Festa 2018 SpecialMugyutto! Black Clover,15212,https://myanimelist.net/character/127764/Yami_Sukehiro
136,Sora(空),No Game No LifeNo Game No Life SpecialsNo Game No Life: Zero - Manner Movie,15159,https://myanimelist.net/character/82523/Sora
137,"Hashibira, Inosuke(嘴平 伊之助)",Kimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-henChuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,15092,https://myanimelist.net/character/146159/Inosuke_Hashibira
138,"Iwakura, Lain(岩倉 玲音)",Serial Experiments Lain,15050,https://myanimelist.net/character/2219/Lain_Iwakura
139,"Elric, Alphonse(アルフォンス・エルリック)",Fullmetal AlchemistFullmetal Alchemist: The Conqueror of ShamballaFullmetal Alchemist: Reflections,14952,https://myanimelist.net/character/12/Alphonse_Elric
140,"Nakano, Nino(中野 二乃)",5-toubun no Hanayome5-toubun no Hanayome ∬5-toubun no Hanayome Movie,14929,https://myanimelist.net/character/161472/Nino_Nakano
141,"Okazaki, Tomoya(岡崎 朋也)","Clannad MovieClannadClannad: Mou Hitotsu no Sekai, Tomoyo-hen",14916,https://myanimelist.net/character/4606/Tomoya_Okazaki
