rank,name,anime,favorites,url
1001,"Azazel, Amelie(アザゼル・アメリ)",Mairimashita! Iruma-kunMairimashita! Iruma-kun 2nd SeasonMairimashita! Iruma-kun 3rd Season,1802,https://myanimelist.net/character/154518/Amelie_Azazel
1002,"Ishida, Uryuu(石田 雨竜)",BleachBleach Movie 4: Jigoku-henBleach: Sennen Kessen-hen,1801,https://myanimelist.net/character/564/Uryuu_Ishida
1003,"Dracule, Mihawk(ジュラキュール・ミホーク)",One PieceOne Piece Film: Strong World Episode 0One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,1800,https://myanimelist.net/character/2064/Mihawk_Dracule
1004,"Speeddraw, Fremy(フレミー・スピッドロウ)",Rokka no YuushaRokka no Yuusha Picture Drama,1799,https://myanimelist.net/character/88577/Fremy_Speeddraw
1005,"Marvell, Wendy(ウェンディ・マーベル)",Fairy TailFairy Tail OVAFairy Tail Movie 1: Houou no Miko,1793,https://myanimelist.net/character/28886/Wendy_Marvell
1006,Kamui(神威),GintamaGintama Movie 1: Shinyaku Benizakura-henGintama',1791,https://myanimelist.net/character/12946/Kamui
1007,"Kajou, Ayame(華城 綾女)",Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,1789,https://myanimelist.net/character/115691/Ayame_Kajou
1008,Keyaru(ケヤル／ケヤルガ),Kaifuku Jutsushi no Yarinaoshi,1787,https://myanimelist.net/character/176631/Keyaru
1009,"Lawrence, Kraft(クラフト・ロレンス)",Ookami to KoushinryouOokami to Koushinryou IIOokami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,1786,https://myanimelist.net/character/7374/Kraft_Lawrence
1010,"Kani, Nayuta(可児 那由多)",Imouto sae Ireba Ii.Imouto sae Ireba Ii. (ONA),1784,https://myanimelist.net/character/125799/Nayuta_Kani
1011,Sabo(サボ),One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru IshiOne Piece: Araburu Henkaku no Log: Anyaku Suru Kakumeigun!One Piece,1784,https://myanimelist.net/character/32893/Sabo
1012,"Anderson, Alexander(アレクサンド・アンデルセン)",Hellsing UltimateHellsingHellsing: Digest for Freaks,1782,https://myanimelist.net/character/606/Alexander_Anderson
1013,"Kasuga, Arata(春日 アラタ)",Trinity SevenTrinity Seven: Nanatsu no Taizai to Nana MadoushiTrinity Seven Movie 1: Eternity Library to Alchemic Girl,1779,https://myanimelist.net/character/42391/Arata_Kasuga
1014,"Miniwa, Tsumiki(御庭 つみき)",Acchi KocchiAcchi Kocchi: Place=Princess,1777,https://myanimelist.net/character/55839/Tsumiki_Miniwa
1015,"Aihara, Yuzu(藍原 柚子)",Citrus,1775,https://myanimelist.net/character/83367/Yuzu_Aihara
1016,Jinshi(壬氏),Kusuriya no HitorigotoMaomao no HitorigotoKusuriya no Hitorigoto 2nd Season,1771,https://myanimelist.net/character/156096/Jinshi
1017,"Kaneda, Shoutarou(金田 正太郎)",Akira,1762,https://myanimelist.net/character/2588/Shoutarou_Kaneda
1018,Maple(メイプル),Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,1756,https://myanimelist.net/character/174332/Maple
1019,"Kirisu, Mafuyu(桐須 真冬)",Bokutachi wa Benkyou ga DekinaiBokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] SuruBokutachi wa Benkyou ga Dekinai!,1754,https://myanimelist.net/character/154056/Mafuyu_Kirisu
1020,"Mashiro, Moritaka(真城 最高)",Bakuman.Bakuman. 2nd SeasonBakuman. 3rd Season,1753,https://myanimelist.net/character/14545/Moritaka_Mashiro
1021,"Waguri, Kaoruko(和栗 薫子)",Kaoru Hana wa Rin to Saku,1752,https://myanimelist.net/character/211945/Kaoruko_Waguri
1022,"Kousaka, Honoka(高坂 穂乃果)","Bokura no Live Kimi to no LifeSnow HalationNatsu-iro Egao de 1, 2, Jump!",1751,https://myanimelist.net/character/46171/Honoka_Kousaka
1023,"Aragaki, Ayase(新垣 あやせ)",Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character CommentaryOre no Imouto ga Konnani Kawaii Wake ga NaiOre no Imouto ga Konnani Kawaii Wake ga Nai Specials,1751,https://myanimelist.net/character/37302/Ayase_Aragaki
1024,"Ludenberg, Celestia(セレスティア・ルーデンベルク)",Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The AnimationDanganronpa 3: The End of Kibougamine Gakuen - Mirai-henDanganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,1750,https://myanimelist.net/character/65525/Celestia_Ludenberg
1025,Myne(マイン),Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo ErandeiraremasenHonzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd SeasonHonzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,1748,https://myanimelist.net/character/163811/Myne
1026,Sephiroth(セフィロス),Final Fantasy VII: Advent ChildrenFinal Fantasy VII: Last OrderFinal Fantasy VII: Advent Children Complete,1748,https://myanimelist.net/character/1816/Sephiroth
1027,Batou(バトー),Koukaku KidoutaiKoukaku Kidoutai: Stand Alone ComplexInnocence,1746,https://myanimelist.net/character/2653/Batou
1028,"Momobami, Kirari(桃喰 綺羅莉)",KakeguruiKakegurui××Kakegurui Picture Drama,1745,https://myanimelist.net/character/123913/Kirari_Momobami
1029,Akashi(明石),Yojouhan Shinwa TaikeiYojouhan Shinwa Taikei SpecialsYojouhan Time Machine Blues,1743,https://myanimelist.net/character/31522/Akashi
1030,"Nakoshi, Susumu(名越 進)",,1739,https://myanimelist.net/character/8278/Susumu_Nakoshi
1031,"Yoshioka, Futaba(吉岡 双葉)",Ao Haru RideAo Haru Ride OVA,1735,https://myanimelist.net/character/41025/Futaba_Yoshioka
1032,"Sawabe, Tsubaki(澤部 椿)",Shigatsu wa Kimi no UsoShigatsu wa Kimi no Uso: Moments,1734,https://myanimelist.net/character/69409/Tsubaki_Sawabe
1033,"Urushibara, Ruka(漆原 るか)",Steins;GateSteins;Gate: Oukoubakko no PoriomaniaSteins;Gate Movie: Fuka Ryouiki no Déjà vu,1733,https://myanimelist.net/character/30919/Ruka_Urushibara
1034,"Novachrono, Julius(ユリウス・ノヴァクロノ)",Black CloverBlack Clover: Jump Festa 2018 SpecialMugyutto! Black Clover,1732,https://myanimelist.net/character/136804/Julius_Novachrono
1035,"Senji, Kiyomasa(千地 清正)",Deadman Wonderland: Akai Knife TsukaiDeadman Wonderland,1727,https://myanimelist.net/character/12944/Kiyomasa_Senji
1036,"Shokuhou, Misaki(食蜂 操祈)",Toaru Kagaku no Railgun TToaru Kagaku no Railgun SToaru Majutsu no Index 10-shuunen Kinen PV,1724,https://myanimelist.net/character/40136/Misaki_Shokuhou
1037,"Yanami, Anna(八奈見 杏菜)",Make Heroine ga Oosugiru!,1722,https://myanimelist.net/character/213637/Anna_Yanami
1038,"Sanka, Rea(散華 礼弥)",SankareaSankarea OVASankarea: Wagahai mo... Zombie de Aru...,1719,https://myanimelist.net/character/32884/Rea_Sanka
1039,"Hanma, Yuujirou(範馬 勇次郎)",Grappler Baki: Saidai Tournament-henBaki: Dai Raitaisai-henHanma Baki: Son of Ogre 2nd Season,1717,https://myanimelist.net/character/10499/Yuujirou_Hanma
1040,"Hashida, Itaru(橋田 至)",Steins;GateSteins;Gate: Soumei Eichi no Cognitive ComputingSteins;Gate 0,1716,https://myanimelist.net/character/35258/Itaru_Hashida
1041,"Kasugano, Sora(春日野 穹)",Yosuga no Sora,1716,https://myanimelist.net/character/33221/Sora_Kasugano
1042,"Kobayashi, Rindou(小林 竜胆)",Shokugeki no Souma: Ni no Sara OVAShokugeki no Souma: San no SaraShokugeki no Souma: San no Sara - Tootsuki Ressha-hen,1715,https://myanimelist.net/character/129046/Rindou_Kobayashi
1043,"Wong, Shorter(ショーター・ウォン)",Banana Fish,1713,https://myanimelist.net/character/29577/Shorter_Wong
1044,Ekubo(エクボ),Mob Psycho 100Mob Psycho 100: Reigen - Shirarezaru Kiseki no ReinouryokushaMob Psycho Mini,1712,https://myanimelist.net/character/125034/Ekubo
1045,Filo(フィーロ),Tate no Yuusha no NariagariTate no Yuusha no Nariagari Season 2Tate no Yuusha no Nariagari Season 3,1712,https://myanimelist.net/character/112909/Filo
1046,"Suou, Yuki(周防 有希)",Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,1710,https://myanimelist.net/character/195231/Yuki_Suou
1047,"Tenma White, Gabriel(天真=ガヴリール=ホワイト)",Gabriel DropOutGabriel DropOut Specials,1704,https://myanimelist.net/character/143074/Gabriel_Tenma_White
1048,"Ikari, Gendou(碇 ゲンドウ)",Schick x EvangelionShinseiki EvangelionShinseiki Evangelion Movie: Shi to Shinsei,1700,https://myanimelist.net/character/1257/Gendou_Ikari
1049,"Watanabe, You(渡辺 曜)",Kimi no Kokoro wa Kagayaiteru kai?Love Live! Sunshine!!Koi ni Naritai Aquarium,1693,https://myanimelist.net/character/135407/You_Watanabe
1050,"Kawai, Rika(川井 リカ)",Wonder Egg PriorityWonder Egg Priority: Watashi no Priority,1690,https://myanimelist.net/character/190701/Rika_Kawai
1051,Phil(フィル),Yakusoku no NeverlandYakusoku no Neverland 2nd Season,1685,https://myanimelist.net/character/150888/Phil
1052,Broly(ブロリー),"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, ChougekisenDragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa NemurenaiDragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da",1685,https://myanimelist.net/character/4945/Broly
1053,"Tsuruga, Ren(敦賀 蓮 / 久遠 ヒズり)",Skip Beat!,1685,https://myanimelist.net/character/4335/Ren_Tsuruga
1054,"Usami, Akihiko(宇佐見 秋彦)",Junjou RomanticaJunjou Romantica 2Junjou Romantica OVA,1684,https://myanimelist.net/character/6038/Akihiko_Usami
1055,The Count of Monte Cristo(モンテ・クリスト伯爵),Gankutsuou,1683,https://myanimelist.net/character/419/The_Count_of_Monte_Cristo
1056,"Dekomori, Sanae(凸守 早苗)",Chuunibyou demo Koi ga Shitai!Chuunibyou demo Koi ga Shitai! LiteChuunibyou demo Koi ga Shitai! Depth of Field: Ai to Nikushimi Gekijou,1678,https://myanimelist.net/character/67215/Sanae_Dekomori
1057,"Blood, Staz Charlie(ブラッド・チャーリー・スタズ)",Blood LadBlood Lad: Wagahai wa Neko de wa Nai,1677,https://myanimelist.net/character/36362/Staz_Charlie_Blood
1058,"Tsukimoto, Makoto(月本 誠)",Ping Pong the Animation,1677,https://myanimelist.net/character/20325/Makoto_Tsukimoto
1059,Freeza(フリーザ),"Dragon Ball Z Special 1: Tatta Hitori no Saishuu KessenDragon Ball Z Movie 15: Fukkatsu no ""F""Dragon Ball GT",1673,https://myanimelist.net/character/3694/Freeza
1060,"Araragi, Karen(阿良々木 火憐)",NisemonogatariMahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x NisioisinBakemonogatari,1672,https://myanimelist.net/character/24194/Karen_Araragi
1061,Joe(ジョー / ジャンクドッグ / ノマド),Megalo BoxMegalo Box SpecialsNomad: Megalo Box 2,1671,https://myanimelist.net/character/159055/Joe
1062,"Iwasawa, Masami(岩沢 雅美)",Angel Beats!Angel Beats! SpecialsKaginado Season 2,1671,https://myanimelist.net/character/24512/Masami_Iwasawa
1063,Gokuu Black(ゴクウブラック),Dragon Ball SuperSuper Dragon Ball Heroes,1670,https://myanimelist.net/character/141729/Gokuu_Black
1064,"Fibel, Sistine(システィーナ=フィーベル)",Rokudenashi Majutsu Koushi to Akashic Records,1669,https://myanimelist.net/character/145739/Sistine_Fibel
1065,"Manbavaran, Sucy(スーシィ・マンババラン)",Little Witch AcademiaLittle Witch Academia: Mahoujikake no ParadeLittle Witch Academia (TV),1668,https://myanimelist.net/character/81699/Sucy_Manbavaran
1066,"Koga, Tomoe(古賀 朋絵)",Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo MinaiSeishun Buta Yarou wa Yumemiru Shoujo no Yume wo MinaiSeishun Buta Yarou wa Odekake Sister no Yume wo Minai,1661,https://myanimelist.net/character/163451/Tomoe_Koga
1067,"Narukami, Yuu(鳴上 悠 / 瀬多総司)",Persona 4 the AnimationPersona 4 the Animation: No One is AlonePersona 4 the Animation: The Factor of Hope,1661,https://myanimelist.net/character/16252/Yuu_Narukami
1068,"Law, Vincent(ビンセント・ロウ)",Ergo Proxy,1660,https://myanimelist.net/character/642/Vincent_Law
1069,"Aino, Minako(愛野 美奈子)",Bishoujo Senshi Sailor MoonBishoujo Senshi Sailor Moon R: The MovieBishoujo Senshi Sailor Moon S,1655,https://myanimelist.net/character/2826/Minako_Aino
1070,"Shinonome, Nano(東雲 なの)",Nichijou: Nichijou no 0-waNichijouNichijou: Original Jikai Yokoku,1653,https://myanimelist.net/character/10422/Nano_Shinonome
1071,"Morita, Shinobu(森田 忍)",Hachimitsu to CloverHachimitsu to Clover IIHachimitsu to Clover Specials,1653,https://myanimelist.net/character/352/Shinobu_Morita
1072,Adam(アダム),Shuumatsu no Walküre,1649,https://myanimelist.net/character/177542/Adam
1073,Pingu(ピング),Pingu in the CityPingu in the City (2018),1649,https://myanimelist.net/character/155273/Pingu
1074,Kiki(キキ),Majo no TakkyuubinHungry Days: Aoharu ka yo.Majo no Takkyuubin x McDonald's CMs,1648,https://myanimelist.net/character/6866/Kiki
1075,"Kino, Makoto(木野 まこと)",Bishoujo Senshi Sailor MoonBishoujo Senshi Sailor Moon R: The MovieBishoujo Senshi Sailor Moon S,1644,https://myanimelist.net/character/2825/Makoto_Kino
1076,Rider(ライダー),Fate/stay night Movie: Heaven's Feel - III. Spring SongToshiwasure Guda Guda Order 2016Fate/stay night,1641,https://myanimelist.net/character/502/Rider
1077,Quetzalcoatl(ケツァルコアトル),"Kobayashi-san Chi no Maid DragonKobayashi-san Chi no OO DragonKobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",1635,https://myanimelist.net/character/136731/Quetzalcoatl
1078,"Ouma, Kokichi(王馬 小吉)",,1633,https://myanimelist.net/character/157643/Kokichi_Ouma
1079,"Nakagawa, Ouran(中川 凰蘭)",Dead Dead Demons Dededede DestructionDead Dead Demons Dededede Destruction (ONA),1632,https://myanimelist.net/character/108973/Ouran_Nakagawa
1080,"Aihara, Mei(藍原 芽衣)",Citrus,1629,https://myanimelist.net/character/83209/Mei_Aihara
1081,Ika Musume(イカ娘),Shinryaku! Ika MusumeShinryaku! Ika Musume SpecialsShinryaku!? Ika Musume,1627,https://myanimelist.net/character/20512/Ika_Musume
1082,"Bernkastel, Frederica(ベルンカステル)",Higurashi no Naku Koro ni KaiUmineko no Naku Koro niHigurashi no Naku Koro ni Kai Specials,1627,https://myanimelist.net/character/11840/Frederica_Bernkastel
1083,"Okajima, Rokurou(岡島 緑郎)",Black LagoonBlack Lagoon: The Second BarrageBlack Lagoon: Roberta's Blood Trail,1627,https://myanimelist.net/character/459/Rokurou_Okajima
1084,"Ogata, Hyakunosuke(尾形 百之助)",Golden Kamuy: Barato no Youjinbou/Kaiki! Nazo no Kyodai ToriGolden KamuyGolden Douga Gekijou,1626,https://myanimelist.net/character/152362/Hyakunosuke_Ogata
1085,"Radars, Glenn(グレン＝レーダス)",Rokudenashi Majutsu Koushi to Akashic Records,1624,https://myanimelist.net/character/139713/Glenn_Radars
1086,"Takakura, Ken(高倉 健)",DandadanDandadan 2nd Season,1623,https://myanimelist.net/character/196899/Ken_Takakura
1087,Altair(アルタイル),Re:Creators,1619,https://myanimelist.net/character/148518/Altair
1088,Kyuubey(キュゥべえ),Mahou Shoujo Madoka★MagicaMahou Shoujo Madoka★Magica Movie 1: Hajimari no MonogatariMahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,1619,https://myanimelist.net/character/38566/Kyuubey
1089,"Shirahama, Kenichi(白浜 兼一)",Shijou Saikyou no Deshi KenichiShijou Saikyou no Deshi Kenichi OVAShijou Saikyou no Deshi Kenichi Specials,1618,https://myanimelist.net/character/2590/Kenichi_Shirahama
1090,"Takishima, Kei(滝島 彗)",Special A,1614,https://myanimelist.net/character/6100/Kei_Takishima
1091,"Jirou, Kyouka(耳郎 響香)",Boku no Hero AcademiaBoku no Hero Academia 2nd SeasonBoku no Hero Academia: Sukue! Kyuujo Kunren!,1613,https://myanimelist.net/character/138638/Kyouka_Jirou
1092,"Nakayama, Haruki(中山 春樹)",GivenGiven Movie 1Given Movie 3: Umi e,1609,https://myanimelist.net/character/138197/Haruki_Nakayama
1093,"Naganohara, Mio(長野原 みお)",Nichijou: Nichijou no 0-waNichijouNichijou: Original Jikai Yokoku,1608,https://myanimelist.net/character/40081/Mio_Naganohara
1094,Yuuri(ユーリ),Shoujo Shuumatsu RyokouShoujo Shuumatsu Jugyou,1607,https://myanimelist.net/character/154099/Yuuri
1095,Shion(紫苑),No.6,1607,https://myanimelist.net/character/42307/Shion
1096,Tomie(富江),Itou Junji: CollectionItou Junji: Collection - TomieItou Junji: Maniac,1605,https://myanimelist.net/character/19174/Tomie
1097,"Tomoe, Hotaru(土萠 ほたる)",Bishoujo Senshi Sailor Moon SBishoujo Senshi Sailor Moon: Sailor StarsBishoujo Senshi Sailor Moon Crystal Season III,1603,https://myanimelist.net/character/2875/Hotaru_Tomoe
1098,"Russo, Ladd(ラッド・ルッソ)",Baccano!Baccano! Specials,1597,https://myanimelist.net/character/3065/Ladd_Russo
1099,"Kujou, Karen(九条 カレン)",Kiniro MosaicHello!! Kiniro MosaicKiniro Mosaic: Pretty Days,1596,https://myanimelist.net/character/50223/Karen_Kujou
1100,"Touma, Kazusa(冬馬 かずさ)",White Album 2White Album 2 Picture Drama,1594,https://myanimelist.net/character/82119/Kazusa_Touma
1101,Wiz(ウィズ),Kono Subarashii Sekai ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo! 2,1592,https://myanimelist.net/character/123868/Wiz
1102,"Lei, Qiang(羌 瘣)",KingdomKingdom 2nd SeasonKingdom 3rd Season,1592,https://myanimelist.net/character/65445/Qiang_Lei
1103,Roberta(ロベルタ),Black Lagoon: Roberta's Blood TrailBlack Lagoon OmakeBlack Lagoon,1590,https://myanimelist.net/character/2762/Roberta
1104,"Asahina, Mikuru(朝比奈 みくる)",Suzumiya Haruhi no YuuutsuSuzumiya Haruhi no Yuuutsu (2009)Suzumiya Haruhi-chan no Yuuutsu,1590,https://myanimelist.net/character/253/Mikuru_Asahina
1105,"Shirasaki, Kaori(白崎 香織)",Arifureta Shokugyou de Sekai SaikyouArifureta Shokugyou de Sekai Saikyou SpecialsArifureta Shokugyou de Sekai Saikyou Recap,1589,https://myanimelist.net/character/129883/Kaori_Shirasaki
1106,Judeau(ジュドー),Kenpuu Denki BerserkBerserk: Ougon Jidai-hen I - Haou no TamagoBerserk: Ougon Jidai-hen II - Doldrey Kouryaku,1589,https://myanimelist.net/character/454/Judeau
1107,"le Carré, Ange(アンジェ・ル・カレ)",Princess PrincipalPrincess Principal: Ange ReportPrincess Principal Picture Drama,1588,https://myanimelist.net/character/150943/Ange_le_Carré
1108,"Saeba, Ryou(冴羽 獠)",Angel HeartCity HunterCity Hunter 2,1586,https://myanimelist.net/character/2065/Ryou_Saeba
1109,Hawk(ホーク),Nanatsu no TaizaiNanatsu no Taizai OVANanatsu no Taizai: Seisen no Shirushi,1584,https://myanimelist.net/character/86683/Hawk
1110,"Negishi, Souichi(根岸 崇一)",Detroit Metal CityDetroit Metal City: Birth of the Metal Devil,1583,https://myanimelist.net/character/14503/Souichi_Negishi
1111,"Kong, Wenge(孔 文革)",Ping Pong the Animation,1577,https://myanimelist.net/character/20327/Wenge_Kong
1112,Gugu(グーグー),Fumetsu no Anata eFumetsu no Anata e Season 2,1576,https://myanimelist.net/character/151296/Gugu
1113,Schierke(シールケ),BerserkBerserk 2nd SeasonBerserk Recap,1576,https://myanimelist.net/character/7864/Schierke
1114,Excalibur(エクスカリバー),Soul Eater,1575,https://myanimelist.net/character/13046/Excalibur
1115,"Holmes, Sherlock(シャーロック・ホームズ)",Yuukoku no MoriartyYuukoku no Moriarty Part 2Yuukoku no Moriarty OVA,1572,https://myanimelist.net/character/150886/Sherlock_Holmes
1116,"Mizutani, Shizuku(水谷 雫)",Tonari no Kaibutsu-kunTonari no Kaibutsu-kun: Tonari no Gokudou-kun,1571,https://myanimelist.net/character/37685/Shizuku_Mizutani
1117,"Minami, Itsuki(南 樹)",Air GearAir Gear SpecialAir Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,1571,https://myanimelist.net/character/1557/Itsuki_Minami
1118,Shuna(シュナ),Tensei shitara Slime Datta KenTensei shitara Slime Datta Ken OVATensei shitara Slime Datta Ken 2nd Season,1564,https://myanimelist.net/character/131943/Shuna
1119,"Minamoto, Kou(源 光)",Jibaku Shounen Hanako-kunJibaku Shounen Hanako-kun 2Houkago Shounen Hanako-kun,1562,https://myanimelist.net/character/171858/Kou_Minamoto
1120,"Strauss, Mirajane(ミラジェーン・ストラウス)",Fairy TailFairy Tail OVAFairy Tail Movie 1: Houou no Miko,1562,https://myanimelist.net/character/5190/Mirajane_Strauss
1121,"Yuuki, Juudai(遊城 十代)",Yu☆Gi☆Oh! Duel Monsters GXYu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,1562,https://myanimelist.net/character/1300/Juudai_Yuuki
1122,Eto(エト),Tokyo GhoulTokyo Ghoul √ATokyo Ghoul:re,1551,https://myanimelist.net/character/112997/Eto
1123,D(D),Vampire Hunter D (2000)Vampire Hunter D,1547,https://myanimelist.net/character/1018/D
1124,"von Reuenthal, Oskar(オスカー・フォン・ロイエンタール)",Ginga Eiyuu DensetsuGinga Eiyuu Densetsu: Waga Yuku wa Hoshi no TaikaiGinga Eiyuu Densetsu: Arata naru Tatakai no Overture,1546,https://myanimelist.net/character/6026/Oskar_von_Reuenthal
1125,"Murasakibara, Atsushi(紫原 敦)",Kuroko no Basket: Oshaberi Demo Shimasen kaKuroko no Basket: Saikou no Present desuKuroko no Basket Movie 4: Last Game,1541,https://myanimelist.net/character/36976/Atsushi_Murasakibara
1126,"Chinen, Miya(知念 実也)",SK∞: Crazy Rock JamSK∞ OVA: Extra PartSK∞,1540,https://myanimelist.net/character/188062/Miya_Chinen
1127,"Ichinose, Hajime(一ノ瀬 はじめ)",Gatchaman CrowdsGatchaman Crowds InsightGatchaman Crowds: Embrace,1540,https://myanimelist.net/character/85153/Hajime_Ichinose
1128,"Watanabe, Saki(渡辺 早季)",Shinsekai yori,1537,https://myanimelist.net/character/57569/Saki_Watanabe
1129,Elma(エルマ),"Kobayashi-san Chi no Maid DragonKobayashi-san Chi no OO DragonKobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",1536,https://myanimelist.net/character/136734/Elma
1130,"Totsuka, Saika(戸塚 彩加)",Yahari Ore no Seishun Love Comedy wa Machigatteiru.Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVAYahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,1536,https://myanimelist.net/character/67071/Saika_Totsuka
1131,"Sanshokuin, Sumireko(三色院 菫子)",Ore wo Suki nano wa Omae dake ka yoOre wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni SusumeruOre wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,1535,https://myanimelist.net/character/165831/Sumireko_Sanshokuin
1132,"Miyazawa, Yukino(宮沢 雪野)",Kareshi Kanojo no Jijou,1535,https://myanimelist.net/character/357/Yukino_Miyazawa
1133,Neptune(ネプテューヌ / パープルハート),Choujigen Game Neptune The AnimationChoujigen Game Neptune The Animation: Yakusoku no Eien - True EndChoujigen Game Neptune The Animation OVA,1532,https://myanimelist.net/character/40938/Neptune
1134,"Kaymin, Aurora Suya Rhys(オーロラ・栖夜・リース・カイミーン)",Maoujou de Oyasumi,1531,https://myanimelist.net/character/144908/Aurora_Suya_Rhys_Kaymin
1135,Speed-o'-Sound Sonic(音速のソニック),One Punch ManOne Punch Man SpecialsOne Punch Man 2nd Season,1531,https://myanimelist.net/character/74167/Speed-o-Sound_Sonic
1136,"Kawai, Ritsu(河合 律)",Bokura wa Minna Kawai-souBokura wa Minna Kawai-sou: Hajimete noBokura wa Minna Kawai-sou Specials,1530,https://myanimelist.net/character/87505/Ritsu_Kawai
1137,"Quarta, Xenovia(ゼノヴィア・クァルタ)","High School DxD NewHigh School DxD BorNHigh School DxD New: Oppai, Tsutsumimasu!",1529,https://myanimelist.net/character/51337/Xenovia_Quarta
1138,"Ebisuzawa, Kurumi(恵飛須沢 胡桃)",Gakkougurashi!,1527,https://myanimelist.net/character/109475/Kurumi_Ebisuzawa
1139,"Yaoyorozu, Momo(八百万 百)",Boku no Hero AcademiaBoku no Hero Academia 2nd SeasonBoku no Hero Academia: Sukue! Kyuujo Kunren!,1526,https://myanimelist.net/character/119321/Momo_Yaoyorozu
1140,"Lute, Ryner(ライナ・リュート)",Densetsu no Yuusha no DensetsuDensetsu no Yuusha no Densetsu: Iris ReportItsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day,1523,https://myanimelist.net/character/33117/Ryner_Lute
1141,"Kano, Chinatsu(鹿野 千夏)",Ao no Hako,1516,https://myanimelist.net/character/195787/Chinatsu_Kano
1142,Carrot(キャロット),One Piece,1515,https://myanimelist.net/character/140169/Carrot
1143,"Saegusa, Mayumi(七草 真由美)",Mahouka Koukou no RettouseiYoku Wakaru Mahouka!Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,1515,https://myanimelist.net/character/55745/Mayumi_Saegusa
1144,"Anarchy, Panty(アナーキー・パンティ)",Panty & Stocking with GarterbeltPanty & Stocking in SanitaryboxNew Panty & Stocking with Garterbelt,1515,https://myanimelist.net/character/32800/Panty_Anarchy
1145,"Shidare, Hotaru(枝垂 ほたる)",Dagashi KashiDagashi Kashi 2,1514,https://myanimelist.net/character/128130/Hotaru_Shidare
1146,"Akechi, Gorou(明智 吾郎)",Persona 5 the Animation: The Day BreakersPersona 5 the AnimationPersona 5 the Animation TV Specials,1512,https://myanimelist.net/character/144051/Gorou_Akechi
1147,"Akiyama, Shinichi(秋山 真一)",,1511,https://myanimelist.net/character/13473/Shinichi_Akiyama
1148,Canute(クヌート),Vinland SagaVinland Saga Season 2,1510,https://myanimelist.net/character/17438/Canute
1149,"Cross, Yuuki(黒主 優姫)",Vampire KnightVampire Knight Guilty,1510,https://myanimelist.net/character/3518/Yuuki_Cross
1150,"Hatter, Sophie(ソフィー・ハッター)",Howl no Ugoku Shiro,1510,https://myanimelist.net/character/508/Sophie_Hatter
1151,Joker(ジョーカー),Enen no ShouboutaiEnen no Shouboutai: Ni no ShouEnen no Shouboutai Mini Anime,1507,https://myanimelist.net/character/140507/Joker
1152,Hidan(飛段),NarutoNaruto: ShippuudenNaruto SD: Rock Lee no Seishun Full-Power Ninden,1507,https://myanimelist.net/character/2792/Hidan
1153,"Yoshikawa, Yuki(吉川 由紀)",Hori-san to Miyamura-kunHorimiyaHorimiya: Piece,1505,https://myanimelist.net/character/66963/Yuki_Yoshikawa
1154,"Valac, Clara(ウァラク・クララ)",Mairimashita! Iruma-kunMairimashita! Iruma-kun 2nd SeasonMairimashita! Iruma-kun 3rd Season,1504,https://myanimelist.net/character/154516/Clara_Valac
